id,text,retweet_count,favorite_count,lang,username,location,description,followers_count,friends_count,label
514081464171102208,A Florida woman had surgery to give herself a third boob,394,206,en,Complex,New York,Making Culture Pop.,2572857,774,1
1232831704345251840,Trump says COVID19 is just like the flu Flu mortality is about 143 per 100000 cases COVID19 mortality is c,75,130,en,TDPattillo,"Georgia, USA","Middle-class white guy, small business owner, marathon runner, pseudo-intellectual political analyst, and garage sale aficionado. Blocked by @SebGorka.",50366,18058,1
1239952195161739264,Chronolxgical But why do we need it now most,0,0,en,AllonMessenberg,,,59,68,0
1249477916527857670,what are the symptoms of covid19 I am in fear I still have to work so I interact with people and I ve been feelin,0,3,en,bangtanbopper,"Texas, USA",queen of not knowing how to stan twt / fan account for @BTS_twt,8967,7759,0
1242610742827741184,Hey Siri What is a coronavirus party It is a sign that you live in a country that is doomed,0,2,en,NoelleMStout,,"Anthropologist. Capitalisms. Feminism. Inequality. Professor at Apple University, formerly @NYU. Author of Dispossessed (https://t.co/l9JLPlDQjr) and After Love. She/her.",749,658,0
517416417164263424,Oklahoma beheading suspect Alton Nolen ordered held without bond,89,77,en,FoxNews,U.S.A.,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",21421193,262,0
1240990300329443328,MYTH12 DOES THE NEW CORONAVIRUS AFFECT OLDER PEOPLE OR ARE YOUNGER PEOPLE ALSO SUSCEPTIBLE People of all ages,0,0,en,Agalib48,"New Delhi, India","Be Honest and Be Happy.

RTs are not endorsement",47,171,0
1275452094577696770,The WHO had to put this up on its Mythbusters webpage Spraying and introducing bleach or another disinfectant i,0,1,en,publicradionerd,London/Shakespeare Country,"@LAMDAdrama alum, formerly @PBS & @masterpiecePBS...and crazed possessor of a PhD in Shakespeare. @actforchangehq & @thediverseschool. Nuts about public radio.",2361,2051,0
1243880292642885632,A random guy on Grindr has been sending me those weird stickers for about 12 hours saying what does this one mean,0,17,en,GarethLShelton,"London, England",Optimist. Entrepreneur. Liberal. CoFounder @popuppainting @londonartbar. Chair of @LGBTLD. MSc @LSEEI Alumni. Do all the good you can 🏳️‍🌈 (he/they),6294,5629,0
1262987981167529986,RManning47 OPB When can we expect the next round of results Mult Co used to tell us when Am I missing it,0,1,en,BethSlovic,"Portland, Oregon","Portland journalist, professor @ClarkCollege, adviser @clarkindynews + past prez of Pacific Northwest Assoc. of Journo Educators beth.slovic at https://t.co/RF2MiVIYA0",4174,931,0
544374511194632192,UPDATE Total of 5 people have been able to get out of Sydney cafe during hostage situation,181,83,en,ABC,New York City / Worldwide,"All the news and information you need to see, curated by the @ABC News team. Watch full ABC News broadcasts on @Hulu: https://t.co/w3wQ1O1Szs",17449435,488,0
613023744454475776,First black female GOP RepMiaLove returning donations from alleged white supremacist,348,335,en,CNNPolitics,"Washington, DC","Political news, campaign stories and Washington coverage from CNN Politics.",4367705,338,1
1253724935727599617,SMHsomeone has me watching this TEEN tv show right now What is covid19 life anyway lol,0,1,en,desafiada6,,,140,607,0
407158558158254081,Paul Walkers friends and castmates poured out their hearts overnight ripPaulWalker,549,511,en,MTVNEWS,,very fun and social wow!,5026623,5833,0
1243099110347091968,2 Cold weather and snow CANNOT kill the new coronavirus,0,0,en,eteobong_edem,Nigeria,,62,315,0
523888836456108032,Scientist discover a puppysized spider in the rainforest better known as the nope spider,1303,457,en,KHOU,"Houston, TX","KHOU Stands for Houston.  We're relentless in providing breaking news, weather and traffic. Tweet us. Email newstips@khou.com. We’re listening.",757284,1461,0
1274718584825143296,UnbridledMd DoctorTro FatEmperor MLevittNP2013 NYC likely has close to herd immunity now What is your basi,0,0,en,greg_travis,The Midwest,"Healthcare expert. Technology writer. Pilot/airplane owner. Cybersecurity.  Airborne Animal Rescue.  Widower/SuperDad.  ""Co-morbidity"" = instablock

#NPDR",7046,1294,0
531973383198887936,The manager at a ChickfilA made a list of words his employees are no longer allowed to say,119,151,en,someecards,"New York, NY","Welcome to the Twitter feed of somewhat internationally acclaimed humor site, http://t.co/GVZIdYcOlq. You’ll love not unfollowing us!",1877761,713,1
1272539137380319233,jakobsheim MarkieM74 12FreeBeer aginnt FatEmperor nataliexdean Back to the assumption in her post What is th,0,4,en,Kevin_McKernan,"Marblehead, MA","Cannabis Genome Project,2011. Developed the SOLiD sequencer. R&D lead Human Genome Project at MIT/WIBR",28831,2097,0
666810213274689537,But Democrats say that Syrian refugees are 3 yearold orphans So why are they worried about them buying guns,69,101,en,DLoesch,"Texas, USA","Host of the nationally syndicated @DanaLoeschRadio #1 midday 12-3pET M-F. Bestselling author, 2A advocate, Daria. https://t.co/3bsPRDkY8D",1172014,4251,1
1240044040462065664,NewCrownVirus 5 UN What is a coronavirus which resembles a crown or in Latin corona,1,1,en,jj_talking,PNW,#KAG #MAGA FOREVER #SAVEAMERICA,4430,3038,0
1239975942820229129,I still have friends on Facebook insisting COVID19 is Just like the flu No worse than H1N1 Media hysteria,0,30,en,mariachong,,"Writer / Ethics, Design, Asia, Tech, Lit, Faith, Poetry #generosity SOLA GRATIA / Whoever is winning at the moment will always seem to be invincible. Orwell",11196,3995,1
552792802309181440,CharlieHebdo 11 dead including 2 police in Paris shooting Photo MartinBureau1 AFP,88,14,en,AFPphoto,worldwide,AFP Photo's official Twitter account. Tweeting news and features from Agence France-Presse's global photo network,191220,340,0
407267881131732992,Watch Paul Walkers last trailer for the film Hours The movie is set to release in two weeks,97,86,en,usweekly,,"Your trusted source for the latest celebrity news, photos, videos and more!",2133691,1156,0
1234884654055882757,Is it safe to receive a package from any area where COVID19 has been reported,3,2,en,teawithdev,🧠 ❤️ 🫁,| Hanuman Bhakt | Rajput 🦁 | MBA / ND/NMD | Businessman | To Be Blogger | Techie | Bathroom Singer | Honored 2b followed by some Ministers | Animal Lover,8382,401,0
1226110982294048768,Is it safe to receive a letter or a package from China Yes it is safe People receiving packages from China,14,19,en,WHOEMRO,"Cairo, Egypt",Official Twitter account of the World Health Organization Eastern Mediterranean Regional Office.,217293,537,0
534337548680978432,We are running out of chocolate warns worlds largest chocolate manufacturer,110,38,en,Independent,"London, England","News, comment and features from The Independent. Get the app: https://t.co/3cP3AmmEDy  Telegram: https://t.co/WPhZllw7gj",3694641,404,1
1235218966550695941,QQBeautifulDove Aristotles23 khandelwal2412 How long is the incubation period for COVID19The incubation perio,0,0,en,DatBonobo,The World,"Massive supporter of Arsenal FC and OM since birth. In recent years, fan of BvB. And if you don't like Le Prof, don't follow me. I speak fluent sarcasm.",589,601,0
1266469820138020864,careDIR Very good initiative Taken the survey When can we expect the result,1,1,en,Simply_Bong,India,"CIO. Opinions are absolutely own, not employers’. Retweets are not necessarily endorsements.",40,86,0
1234884611315908608,What are the symptoms of COVID19,7,9,en,teawithdev,🧠 ❤️ 🫁,| Hanuman Bhakt | Rajput 🦁 | MBA / ND/NMD | Businessman | To Be Blogger | Techie | Bathroom Singer | Honored 2b followed by some Ministers | Animal Lover,8382,401,0
1225687565266587648,Are antibiotics effective in preventing and treating the new coronavirus,2,4,en,WHOUganda,"Kampala, Uganda",Official account of the World Health Organization in Uganda 🇺🇬,105189,133,0
1239801100133371904,MAbdullahGul What is a coronavirus Coronaviruses are a family of viruses that cause disease in animals Seven i,0,1,en,ah_afridi,Jeddah KSA,An Expat who just tweets his feelings,623,367,0
547158281005719552,Subaru gets snowbound police back on patrol dontletwinterwin,93,148,en,subaru_usa,"Camden, NJ",Official Twitter for Subaru of America. Scroll for some #SubieLove 💙...,473696,4158,1
1239703422854746112,Q Is wearing rubber gloves while out in the public effective in preventing the new coronavirus infection A No,2482,1436,en,WHOWPRO,"Manila, Philippines","World Health Organization @WHO in the Western #Pacific Region, 🏠 to 1.9B in #Asia & #Oceania. See new tweets for updated #COVID19 advice. ➡️ RD @takeshi_kasai",237292,1246,0
489820657291911168,Reported photographs from Malaysia Airlines MH17 crash,193,46,en,CBSNews,"New York, NY","Your source for original reporting and trusted news.

📺 CBS | Streaming on the CBS News app | @ParamountPlus",8603963,591,1
674080899055546368,A vote for Donald Trump is a vote for Adolf Hitler,87,129,en,13spencer,Los Angeles,"I play music in the Wolf Spiders and Black Market Heart, sometimes I sleep.",8392,945,1
1241609479591882752,Tgo4Amercia opinionchecks charliekirk11 I can look further but on the WHO website under Should I worry about C,0,0,en,darinp2,,"Trump's job creation rate was lower than it had been before Trump took over, but it seems like few people know that. See thread 20 in my pinned tweet for data.",4096,77,0
1248734352499933185,GoldenTent Simple antibiotics kill germs and coronavirus is a germ therefore antibiotics kill coronavirus But if,0,0,en,VaheBalabanian,"Ottawa, Ontario",I believe that truth is the path to freedom and manipulation is a sign of disrespect. Love is stronger than hate and evil can be conquered.,1499,1483,1
551128385850601472,Donna Douglas known for role as Elly May Clampett on The Beverly Hillbillies dies,111,104,en,GMA,"New York, NY",Put some GOOD in your morning! Watch @GMA at 7am and around the clock at https://t.co/9MTJvPi246!,3780082,2429,0
1234051313400516608,Are antibiotics effective in preventing and treating the new coronavirus No antibiotics do not work against viru,0,0,en,Ausbones,"Lekki, Nigeria",Immunologist | Microbiologist | Bioinformatician | Immunoinformatist | Immunomicist | Data Analyst | Academic | Researcher | Project Mgr. | Mgt Consultant,7537,7305,0
1241941871171174402,errantThinker ortegaalfredo Title Is COVID19 airborne,0,0,en,santmarquezd,,"Research Scientist @ CONICET. Fluid Dynamics. Algorithms and data structures for numerical methods in fluids.

https://t.co/JBzAOIUX6P",80,81,0
1254498571770044423,TheCuckTamer COVID19 virus can be transmitted in areas with hot and humid climates From the evidence so far the,0,0,en,danj2k,"Cambridge, UK",Network & Systems Engineer and Marvel/SF/anime fan. My views are my own and do not represent those of my employer.,516,2396,0
365052155385749505,REVEALED Fukushima leaking radioactive water for 2 years 300 tons flowing into Pacific daily,110,15,en,RT_com,,"Freedom over censorship, truth over narrative. On air in 100+ countries. 10+ bn video views in 2020. Don’t want your news filtered - find us at https://t.co/ucB15kSJBr",3094535,686,1
1276285151543091200,Florenc00526929 ENeavey It s so good to hear from you We have all been so worried Improvements on the poop fron,1,3,en,Ophur_Cat,"Hamilton City, New Zealand","We are two #RagdollCats, Ophur (18 Dec 19), Floofius Maximus, & the little devil that is my baby sisfur Rosie (3 Oct 20), Floofius Minor 🐾💙💕🐾 #CatsOfTwitter",12248,3530,0
1239811711361671169,COVID19 virus can be transmitted in areas with hot and humid climates The new coronavirus CANNOT be transmitted t,1,0,en,themountica,"Mountica, Bandipur J&K 193502",India's Premium Packaged Drinking Water | By @jazaabeverages | Vocal For Local | @makeinindia | Policy https://t.co/VKZ0CvRQfs,68,28,0
1244236952246743041,FAQ What are the symptoms of COVID19,1,6,en,kmrvmd,,"PGY3, Physical Medicine & Rehabilitation | Physiotherapist | Advocate for PWDs #ThisAbility | @jntaguibao’s heure d’ or | He/Him",5646,956,0
495583434954514432,Bird pooped on Putin when he was saying Violence begets violence at the opening of monument to the 1st World War,93,50,en,StateOfUkraine,"Ukraine, US, Russia",Reporting and translating news from Ukraine and Russia without the propaganda,43324,54,1
1275595167936868352,What is herdimmunity threshold for COVID19 A topic of much discussion due to large uncertainty huge consequenc,57,129,en,DiseaseEcology,Univ California Santa Cruz,"Disease Ecology, Population Biology",11951,182,0
631388553801564160,Did A Real Life Fallen Angel Just Fall From The Sky In London,249,65,en,RealStrongfacts,all over the world,"We will provide you unbelievable strong facts and news. We are humans, no robots. Enjoy our posts - IG: strongfacts",46829,22119,1
1242561681269522432,brianros1 what is a coronavirus party where you go to intentionally get sick,0,0,en,aswinn,LA,"Bestselling author. I dissent. CLEO MCDOUGAL REGRETS NOTHING out now, THE REWIND coming from @berkleypub Nov ‘22: https://t.co/j9OerdA4G5",22899,830,0
552802654641225728,Charlie Hebdo shooting latest 12 dead and gunmen still at large,89,17,en,indy100,London,Seriously addictive news. From the @independent.,108794,442,0
